frac_comun,radio_comu,mza_comuna,clado,hn,hp,hd,sgm_mza,rank,segmento
10,2,7,1,3220,5,,1,19,5
10,2,7,1,3220,5,,1,19,5
10,2,7,1,3220,4,,1,23,5
10,2,7,1,3220,4,,1,23,5
10,2,7,1,3220,4,,1,23,5
10,2,7,1,3220,4,,1,23,5
10,2,7,1,3220,3,,1,27,5
10,2,7,1,3220,3,,1,27,5
10,2,7,1,3220,3,,1,27,5
10,2,7,1,3220,3,,1,27,5
10,2,7,1,3220,2,,1,31,5
10,2,7,1,3220,2,,1,31,5
10,2,7,1,3220,2,,1,31,5
10,2,7,1,3220,2,,1,31,5
10,2,7,1,3220,1,,1,35,5
10,2,7,1,3220,1,,1,35,5
10,2,7,1,3220,1,,1,35,5
10,2,7,1,3220,1,,1,35,5
10,2,7,1,3202,2,7,2,39,6
10,2,7,1,3202,2,8,2,39,6
10,2,7,1,3202,1,4,2,41,6
10,2,7,1,3202,1,6,2,41,6
10,2,7,2,2845,1,8,2,43,6
10,2,7,3,3235,9,,2,44,6
10,2,7,3,3235,9,,2,44,6
10,2,7,3,3235,8,,2,46,6
10,2,7,3,3235,8,,2,46,6
10,2,7,3,3235,7,,2,48,6
10,2,7,3,3235,7,,2,48,6
10,2,7,3,3235,6,,2,50,6
10,2,7,3,3235,6,,2,50,6
10,2,7,3,3235,5,,2,52,6
10,2,7,3,3235,5,,2,52,6
10,2,7,3,3235,4,,2,54,6
10,2,7,3,3235,4,,2,54,6
10,2,7,3,3235,3,,2,56,6
10,2,7,3,3235,3,,2,56,6
10,2,7,3,3235,2,,2,58,6
10,2,7,3,3235,2,,2,58,6
10,2,7,3,3235,1,,2,60,6
10,2,7,3,3235,1,,2,60,6
10,2,7,3,3257,8,,2,62,6
10,2,7,3,3257,8,,2,62,6
10,2,7,3,3257,7,,2,64,6
10,2,7,3,3257,7,,2,64,6
10,2,7,3,3257,7,,2,64,6
10,2,7,3,3257,6,,2,67,6
10,2,7,3,3257,6,,2,67,6
10,2,7,3,3257,6,,2,67,6
10,2,7,3,3257,5,,2,70,6
10,2,7,3,3257,5,,2,70,6
10,2,7,3,3257,5,,2,70,6
10,2,7,3,3257,4,,3,73,7
10,2,7,3,3257,4,,3,73,7
10,2,7,3,3257,4,,3,73,7
10,2,7,3,3257,3,,3,76,7
10,2,7,3,3257,3,,3,76,7
10,2,7,3,3257,3,,3,76,7
10,2,7,3,3257,2,,3,79,7
10,2,7,3,3257,2,,3,79,7
10,2,7,3,3257,2,,3,79,7
10,2,7,3,3257,1,,3,82,7
10,2,7,3,3257,1,,3,82,7
10,2,7,3,3257,1,,3,82,7
10,2,7,4,2876,2,4,3,85,7
10,2,7,4,2876,1,2,3,86,7
10,2,7,4,2876,1,3,3,86,7
10,2,7,4,2828,1,,3,88,7
10,2,8,1,5096,9,,1,1,8
10,2,8,1,5072,1,2,1,2,8
10,2,8,2,3220,6,,1,3,8
10,2,8,2,3220,6,,1,3,8
10,2,8,2,3220,6,,1,3,8
10,2,8,2,3220,6,,1,3,8
10,2,8,2,3220,5,,1,7,8
10,2,8,2,3220,5,,1,7,8
10,2,8,2,3220,5,,1,7,8
10,2,8,2,3220,5,,1,7,8
10,2,8,2,3220,4,,1,11,8
10,2,8,2,3220,4,,1,11,8
10,2,8,2,3220,4,,1,11,8
10,2,8,2,3220,4,,1,11,8
10,2,8,2,3220,3,,1,15,8
10,2,8,2,3220,3,,1,15,8
10,2,8,2,3220,3,,1,15,8
10,2,8,2,3220,3,,1,15,8
10,2,8,2,3220,2,,1,19,8
10,2,8,2,3220,2,,1,19,8
10,2,8,2,3220,2,,1,19,8
10,2,8,2,3220,2,,1,19,8
10,2,8,2,3220,1,,1,23,8
10,2,8,2,3220,1,,1,23,8
10,2,8,2,3220,1,,1,23,8
10,2,8,2,3220,1,,1,23,8
10,2,8,3,2709,1,,1,27,8
10,2,8,3,2709,1,,1,27,8
10,2,8,3,2737,1,4,1,29,8
10,2,8,3,2737,1,5,1,29,8
10,2,8,3,2737,1,6,1,29,8
10,2,8,3,2751,3,,1,32,8
10,2,8,3,2751,2,,1,33,8
10,2,8,3,2751,2,,1,33,8
10,2,8,3,2751,1,,1,35,8
10,2,8,3,2751,1,,1,35,8
10,2,8,3,2759,2,,2,37,9
10,2,8,3,2759,1,,2,38,9
10,2,8,3,2759,1,,2,38,9
10,2,8,4,3277,0,12,2,40,9
10,2,8,5,2752,9,,2,41,9
10,2,8,5,2752,8,,2,42,9
10,2,8,5,2752,8,,2,42,9
10,2,8,5,2752,8,,2,42,9
10,2,8,5,2752,7,,2,45,9
10,2,8,5,2752,7,,2,45,9
10,2,8,5,2752,7,,2,45,9
10,2,8,5,2752,6,,2,48,9
10,2,8,5,2752,6,,2,48,9
10,2,8,5,2752,6,,2,48,9
10,2,8,5,2752,5,,2,51,9
10,2,8,5,2752,5,,2,51,9
10,2,8,5,2752,5,,2,51,9
10,2,8,5,2752,4,,2,54,9
10,2,8,5,2752,4,,2,54,9
10,2,8,5,2752,4,,2,54,9
10,2,8,5,2752,3,,2,57,9
10,2,8,5,2752,3,,2,57,9
10,2,8,5,2752,3,,2,57,9
10,2,8,5,2752,2,,2,60,9
10,2,8,5,2752,2,,2,60,9
10,2,8,5,2752,2,,2,60,9
10,2,8,5,2752,1,,2,63,9
10,2,8,5,2752,1,,2,63,9
10,3,12,1,3184,1,4,1,1,1
10,3,12,1,3184,0,1,1,2,1
10,3,12,1,3184,0,2,1,2,1
10,3,12,1,3184,0,3,1,2,1
10,3,12,1,3182,1,,1,5,1
10,3,12,1,3178,1,,1,6,1
10,3,12,1,3178,1,,1,6,1
10,3,12,1,3178,1,,1,6,1
10,3,12,1,3178,0,,1,9,1
10,3,12,1,3178,0,,1,9,1
10,3,12,2,2721,1,4,1,11,1
10,3,12,2,2721,0,2,1,12,1
10,3,12,2,2731,8,,1,13,1
10,3,12,2,2731,7,,1,14,1
10,3,12,2,2731,7,,1,14,1
10,3,12,2,2731,6,,1,16,1
10,3,12,2,2731,6,,1,16,1
10,3,12,2,2731,5,,1,18,1
10,3,12,2,2731,5,,1,18,1
10,3,12,2,2731,4,,1,20,1
10,3,12,2,2731,4,,1,20,1
10,3,12,2,2731,3,,1,22,1
10,3,12,2,2731,3,,1,22,1
10,3,12,2,2731,2,,1,24,1
10,3,12,2,2731,2,,1,24,1
10,3,12,2,2731,1,,1,26,1
10,3,12,2,2731,1,,1,26,1
10,3,12,3,3173,0,6,1,28,1
10,3,12,3,3175,1,7,1,29,1
10,3,12,3,3175,1,8,1,29,1
10,3,12,3,3175,0,1,1,31,1
10,3,12,3,3175,0,2,1,31,1
10,3,12,3,3175,0,3,1,31,1
10,3,12,3,3175,0,4,1,31,1
10,3,12,3,3175,0,5,1,31,1
10,3,12,4,2796,1,,1,36,1
10,3,13,1,3184,1,3,1,1,2
10,3,13,1,3184,0,1,1,2,2
10,3,13,1,3184,0,2,1,2,2
10,3,13,1,3170,1,,1,4,2
10,3,13,1,3170,0,,1,5,2
10,3,13,2,2825,1,,1,6,2
10,3,13,2,2825,0,,1,7,2
10,3,13,2,2835,9,,1,8,2
10,3,13,2,2835,8,,1,9,2
10,3,13,2,2835,8,,1,9,2
10,3,13,2,2835,8,,1,9,2
10,3,13,2,2835,7,,1,12,2
10,3,13,2,2835,7,,1,12,2
10,3,13,2,2835,7,,1,12,2
10,3,13,2,2835,6,,1,15,2
10,3,13,2,2835,6,,1,15,2
10,3,13,2,2835,6,,1,15,2
10,3,13,2,2835,5,,1,18,2
10,3,13,2,2835,5,,1,18,2
10,3,13,2,2835,5,,1,18,2
10,3,13,2,2835,4,,1,21,2
10,3,13,2,2835,4,,1,21,2
10,3,13,2,2835,4,,1,21,2
10,3,13,2,2835,3,,1,24,2
10,3,13,2,2835,3,,1,24,2
10,3,13,2,2835,3,,1,24,2
10,3,13,2,2835,2,,1,27,2
10,3,13,2,2835,2,,1,27,2
10,3,13,2,2835,2,,1,27,2
10,3,13,2,2835,1,,1,30,2
10,3,13,2,2835,1,,1,30,2
10,3,13,2,2835,1,,1,30,2
10,3,13,2,2843,8,,1,33,2
10,3,13,2,2843,7,34,1,34,2
10,3,13,2,2843,7,35,1,34,2
10,3,13,2,2843,7,36,1,34,2
10,3,13,2,2843,7,37,1,34,2
10,3,13,2,2843,7,38,1,34,2
10,3,13,2,2843,6,29,1,39,2
10,3,13,2,2843,6,30,1,39,2
10,3,13,2,2843,6,31,1,39,2
10,3,13,2,2843,6,32,1,39,2
10,3,13,2,2843,6,33,1,39,2
10,3,13,2,2843,5,24,2,44,3
10,3,13,2,2843,5,25,2,44,3
10,3,13,2,2843,5,26,2,44,3
10,3,13,2,2843,5,27,2,44,3
10,3,13,2,2843,5,28,2,44,3
10,3,13,2,2843,4,19,2,49,3
10,3,13,2,2843,4,20,2,49,3
10,3,13,2,2843,4,21,2,49,3
10,3,13,2,2843,4,22,2,49,3
10,3,13,2,2843,4,23,2,49,3
10,3,13,2,2843,3,14,2,54,3
10,3,13,2,2843,3,15,2,54,3
10,3,13,2,2843,3,16,2,54,3
10,3,13,2,2843,3,17,2,54,3
10,3,13,2,2843,3,18,2,54,3
10,3,13,2,2843,2,9,2,59,3
10,3,13,2,2843,2,10,2,59,3
10,3,13,2,2843,2,11,2,59,3
10,3,13,2,2843,2,12,2,59,3
10,3,13,2,2843,2,13,2,59,3
10,3,13,2,2843,1,5,2,64,3
10,3,13,2,2843,1,6,2,64,3
10,3,13,2,2843,1,7,2,64,3
10,3,13,2,2843,1,8,2,64,3
10,3,13,2,2843,1,8,2,64,3
10,3,13,2,2843,0,1,2,69,3
10,3,13,2,2843,0,2,2,69,3
10,3,13,2,2843,0,3,2,69,3
10,3,13,2,2843,0,4,2,69,3
10,3,13,2,2855,2,9,2,73,3
10,3,13,2,2855,2,10,2,73,3
10,3,13,2,2855,2,11,2,73,3
10,3,13,2,2855,2,12,2,73,3
10,3,13,2,2855,1,5,2,77,3
10,3,13,2,2855,1,6,2,77,3
10,3,13,2,2855,1,7,2,77,3
10,3,13,2,2855,1,8,2,77,3
10,3,13,2,2855,0,1,3,81,4
10,3,13,2,2855,0,2,3,81,4
10,3,13,2,2855,0,3,3,81,4
10,3,13,2,2855,0,4,3,81,4
10,3,13,2,2865,9,,3,85,4
10,3,13,2,2865,8,,3,86,4
10,3,13,2,2865,8,,3,86,4
10,3,13,2,2865,7,,3,88,4
10,3,13,2,2865,7,,3,88,4
10,3,13,2,2865,6,,3,90,4
10,3,13,2,2865,6,,3,90,4
10,3,13,2,2865,5,,3,92,4
10,3,13,2,2865,5,,3,92,4
10,3,13,2,2865,4,,3,94,4
10,3,13,2,2865,4,,3,94,4
10,3,13,2,2865,3,,3,96,4
10,3,13,2,2865,3,,3,96,4
10,3,13,2,2865,2,,3,98,4
10,3,13,2,2865,2,,3,98,4
10,3,13,2,2865,1,,3,100,4
10,3,13,2,2865,1,,3,100,4
10,3,13,2,2867,0,2,3,102,4
10,3,13,2,2867,0,3,3,102,4
10,3,13,2,2873,0,1,3,104,4
10,3,13,2,2873,0,2,3,104,4
10,3,13,3,3153,8,,3,106,4
10,3,13,3,3153,8,,3,106,4
10,3,13,3,3153,7,,3,108,4
10,3,13,3,3153,7,,3,108,4
10,3,13,3,3153,7,,3,108,4
10,3,13,3,3153,6,,3,111,4
10,3,13,3,3153,6,,3,111,4
10,3,13,3,3153,6,,3,111,4
10,3,13,3,3153,6,,3,111,4
10,3,13,3,3153,5,,3,115,4
10,3,13,3,3153,5,,3,115,4
10,3,13,3,3153,5,,3,115,4
10,3,13,3,3153,5,,3,115,4
10,3,13,3,3153,4,,4,119,5
10,3,13,3,3153,4,,4,119,5
10,3,13,3,3153,4,,4,119,5
10,3,13,3,3153,4,,4,119,5
10,3,13,3,3153,3,,4,123,5
10,3,13,3,3153,3,,4,123,5
10,3,13,3,3153,3,,4,123,5
10,3,13,3,3153,3,,4,123,5
10,3,13,3,3153,2,,4,127,5
10,3,13,3,3153,2,,4,127,5
10,3,13,3,3153,2,,4,127,5
10,3,13,3,3153,2,,4,127,5
10,3,13,3,3153,1,,4,131,5
10,3,13,3,3153,1,,4,131,5
10,3,13,3,3153,1,,4,131,5
10,3,13,3,3153,1,,4,131,5
10,3,13,3,3157,10,,4,135,5
10,3,13,3,3157,9,,4,136,5
10,3,13,3,3157,9,,4,136,5
10,3,13,3,3157,8,,4,138,5
10,3,13,3,3157,8,,4,138,5
10,3,13,3,3157,7,,4,140,5
10,3,13,3,3157,7,,4,140,5
10,3,13,3,3157,7,,4,140,5
10,3,13,3,3157,6,,4,143,5
10,3,13,3,3157,6,,4,143,5
10,3,13,3,3157,6,,4,143,5
10,3,13,3,3157,5,,4,146,5
10,3,13,3,3157,5,,4,146,5
10,3,13,3,3157,5,,4,146,5
10,3,13,3,3157,4,,4,149,5
10,3,13,3,3157,4,,4,149,5
10,3,13,3,3157,4,,4,149,5
10,3,13,3,3157,3,,4,152,5
10,3,13,3,3157,3,,4,152,5
10,3,13,3,3157,3,,4,152,5
10,3,13,3,3157,2,,5,155,6
10,3,13,3,3157,2,,5,155,6
10,3,13,3,3157,2,,5,155,6
10,3,13,3,3157,1,,5,158,6
10,3,13,3,3157,1,,5,158,6
10,3,13,3,3157,1,,5,158,6
10,3,13,3,3157,0,,5,161,6
10,3,13,3,3159,9,,5,162,6
10,3,13,3,3159,8,,5,163,6
10,3,13,3,3159,8,,5,163,6
10,3,13,3,3159,7,,5,165,6
10,3,13,3,3159,7,,5,165,6
10,3,13,3,3159,6,,5,167,6
10,3,13,3,3159,6,,5,167,6
10,3,13,3,3159,5,,5,169,6
10,3,13,3,3159,5,,5,169,6
10,3,13,3,3159,4,,5,171,6
10,3,13,3,3159,4,,5,171,6
10,3,13,3,3159,3,,5,173,6
10,3,13,3,3159,3,,5,173,6
10,3,13,3,3159,2,,5,175,6
10,3,13,3,3159,2,,5,175,6
10,3,13,3,3159,1,,5,177,6
10,3,13,3,3159,1,,5,177,6
10,3,13,3,3167,7,,5,179,6
10,3,13,3,3167,6,,5,180,6
10,3,13,3,3167,5,,5,181,6
10,3,13,3,3167,4,,5,182,6
10,3,13,3,3167,3,,5,183,6
10,3,13,3,3167,2,,5,184,6
10,3,13,3,3167,1,,5,185,6
10,3,13,3,3177,9,,5,186,6
10,3,13,3,3177,8,88,5,187,6
10,3,13,3,3177,8,89,5,187,6
10,3,13,3,3177,8,90,5,187,6
10,3,13,3,3177,8,91,5,187,6
10,3,13,3,3177,8,92,5,187,6
10,3,13,3,3177,8,93,5,187,6
10,3,13,3,3177,8,94,5,187,6
10,3,13,3,3177,8,95,5,187,6
10,3,13,3,3177,8,96,5,187,6
10,3,13,3,3177,7,79,6,196,7
10,3,13,3,3177,7,80,6,196,7
10,3,13,3,3177,7,81,6,196,7
10,3,13,3,3177,7,82,6,196,7
10,3,13,3,3177,7,83,6,196,7
10,3,13,3,3177,7,84,6,196,7
10,3,13,3,3177,7,85,6,196,7
10,3,13,3,3177,7,86,6,196,7
10,3,13,3,3177,7,87,6,196,7
10,3,13,3,3177,6,68,6,205,7
10,3,13,3,3177,6,69,6,205,7
10,3,13,3,3177,6,70,6,205,7
10,3,13,3,3177,6,71,6,205,7
10,3,13,3,3177,6,72,6,205,7
10,3,13,3,3177,6,73,6,205,7
10,3,13,3,3177,6,74,6,205,7
10,3,13,3,3177,6,75,6,205,7
10,3,13,3,3177,6,76,6,205,7
10,3,13,3,3177,6,77,6,205,7
10,3,13,3,3177,6,78,6,205,7
10,3,13,3,3177,5,57,6,216,7
10,3,13,3,3177,5,58,6,216,7
10,3,13,3,3177,5,59,6,216,7
10,3,13,3,3177,5,60,6,216,7
10,3,13,3,3177,5,61,6,216,7
10,3,13,3,3177,5,62,6,216,7
10,3,13,3,3177,5,63,6,216,7
10,3,13,3,3177,5,64,6,216,7
10,3,13,3,3177,5,65,6,216,7
10,3,13,3,3177,5,66,6,216,7
10,3,13,3,3177,5,67,6,216,7
10,3,13,3,3177,4,46,6,227,7
10,3,13,3,3177,4,47,6,227,7
10,3,13,3,3177,4,48,6,227,7
10,3,13,3,3177,4,49,6,227,7
10,3,13,3,3177,4,50,6,227,7
10,3,13,3,3177,4,51,6,227,7
10,3,13,3,3177,4,52,6,227,7
10,3,13,3,3177,4,53,6,227,7
10,3,13,3,3177,4,54,6,227,7
10,3,13,3,3177,4,55,6,227,7
10,3,13,3,3177,4,56,6,227,7
10,3,13,3,3177,3,35,7,238,8
10,3,13,3,3177,3,36,7,238,8
10,3,13,3,3177,3,37,7,238,8
10,3,13,3,3177,3,38,7,238,8
10,3,13,3,3177,3,39,7,238,8
10,3,13,3,3177,3,40,7,238,8
10,3,13,3,3177,3,41,7,238,8
10,3,13,3,3177,3,42,7,238,8
10,3,13,3,3177,3,43,7,238,8
10,3,13,3,3177,3,44,7,238,8
10,3,13,3,3177,3,45,7,238,8
10,3,13,3,3177,2,24,7,249,8
10,3,13,3,3177,2,25,7,249,8
10,3,13,3,3177,2,26,7,249,8
10,3,13,3,3177,2,27,7,249,8
10,3,13,3,3177,2,28,7,249,8
10,3,13,3,3177,2,29,7,249,8
10,3,13,3,3177,2,30,7,249,8
10,3,13,3,3177,2,31,7,249,8
10,3,13,3,3177,2,32,7,249,8
10,3,13,3,3177,2,33,7,249,8
10,3,13,3,3177,2,34,7,249,8
10,3,13,3,3177,1,13,7,260,8
10,3,13,3,3177,1,14,7,260,8
10,3,13,3,3177,1,15,7,260,8
10,3,13,3,3177,1,16,7,260,8
10,3,13,3,3177,1,17,7,260,8
10,3,13,3,3177,1,18,7,260,8
10,3,13,3,3177,1,19,7,260,8
10,3,13,3,3177,1,20,7,260,8
10,3,13,3,3177,1,21,7,260,8
10,3,13,3,3177,1,22,7,260,8
10,3,13,3,3177,1,23,7,260,8
10,3,13,3,3177,0,5,8,271,9
10,3,13,3,3177,0,6,8,271,9
10,3,13,3,3177,0,7,8,271,9
10,3,13,3,3177,0,8,8,271,9
10,3,13,3,3177,0,9,8,271,9
10,3,13,3,3177,0,10,8,271,9
10,3,13,3,3177,0,11,8,271,9
10,3,13,3,3177,0,12,8,271,9
10,3,13,3,3183,8,,8,279,9
10,3,13,3,3183,7,22,8,280,9
10,3,13,3,3183,7,23,8,280,9
10,3,13,3,3183,7,24,8,280,9
10,3,13,3,3183,6,19,8,283,9
10,3,13,3,3183,6,20,8,283,9
10,3,13,3,3183,6,21,8,283,9
10,3,13,3,3183,5,16,8,286,9
10,3,13,3,3183,5,17,8,286,9
10,3,13,3,3183,5,18,8,286,9
10,3,13,3,3183,4,13,8,289,9
10,3,13,3,3183,4,14,8,289,9
10,3,13,3,3183,4,15,8,289,9
10,3,13,3,3183,3,10,8,292,9
10,3,13,3,3183,3,11,8,292,9
10,3,13,3,3183,3,12,8,292,9
10,3,13,3,3183,2,7,8,295,9
10,3,13,3,3183,2,8,8,295,9
10,3,13,3,3183,2,9,8,295,9
10,3,13,3,3183,1,4,8,298,9
10,3,13,3,3183,1,5,8,298,9
10,3,13,3,3183,1,6,8,298,9
10,3,13,3,3183,0,1,8,301,9
10,3,13,3,3183,0,2,8,301,9
10,3,13,3,3183,0,3,8,301,9
10,3,13,4,2846,0,,8,304,9
10,3,13,4,2846,0,,8,304,9
10,3,13,4,2846,0,,8,304,9
10,3,13,4,2846,0,,8,304,9
10,3,13,4,2838,1,,9,308,10
10,3,13,4,2838,1,,9,308,10
10,3,13,4,2838,1,,9,308,10
10,3,13,4,2838,1,,9,308,10
10,3,13,4,2838,1,,9,308,10
10,3,13,4,2838,1,,9,308,10
10,4,14,1,3198,7,,1,1,1
10,4,14,1,3198,7,,1,1,1
10,4,14,1,3198,6,,1,3,1
10,4,14,1,3198,6,,1,3,1
10,4,14,1,3198,5,,1,5,1
10,4,14,1,3198,5,,1,5,1
10,4,14,1,3198,4,,1,7,1
10,4,14,1,3198,4,,1,7,1
10,4,14,1,3198,3,,1,9,1
10,4,14,1,3198,3,,1,9,1
10,4,14,1,3198,2,,1,11,1
10,4,14,1,3198,2,,1,11,1
10,4,14,1,3198,1,,1,13,1
10,4,14,1,3198,1,,1,13,1
10,4,14,1,3184,1,2,1,15,1
10,4,14,1,3184,1,3,1,15,1
10,4,14,1,3184,0,1,1,17,1
10,4,14,1,3180,9,,1,18,1
10,4,14,1,3180,8,,1,19,1
10,4,14,1,3180,8,,1,19,1
10,4,14,1,3180,7,,1,21,1
10,4,14,1,3180,7,,1,21,1
10,4,14,1,3180,6,,1,23,1
10,4,14,1,3180,6,,1,23,1
10,4,14,1,3180,5,,1,25,1
10,4,14,1,3180,5,,1,25,1
10,4,14,1,3180,4,,1,27,1
10,4,14,1,3180,4,,1,27,1
10,4,14,1,3180,3,,1,29,1
10,4,14,1,3180,3,,1,29,1
10,4,14,1,3180,2,,1,31,1
10,4,14,1,3180,2,,1,31,1
10,4,14,1,3180,1,,1,33,1
10,4,14,1,3180,1,,1,33,1
10,4,14,1,3164,8,,1,35,1
10,4,14,1,3164,7,,1,36,1
10,4,14,1,3164,6,,1,37,1
10,4,14,1,3164,5,,1,38,1
10,4,14,1,3164,4,,1,39,1
10,4,14,1,3164,3,,2,40,2
10,4,14,1,3164,2,,2,41,2
10,4,14,1,3164,1,,2,42,2
10,4,14,1,3158,1,2,2,43,2
10,4,14,2,2923,1,4,2,44,2
10,4,14,2,2951,3,,2,45,2
10,4,14,2,2953,9,,2,46,2
10,4,14,2,2953,8,14,2,47,2
10,4,14,2,2953,8,15,2,47,2
10,4,14,2,2953,7,12,2,49,2
10,4,14,2,2953,7,13,2,49,2
10,4,14,2,2953,6,10,2,51,2
10,4,14,2,2953,6,11,2,51,2
10,4,14,2,2953,5,9,2,53,2
10,4,14,2,2953,4,7,2,54,2
10,4,14,2,2953,4,8,2,54,2
10,4,14,2,2953,3,5,2,56,2
10,4,14,2,2953,3,6,2,56,2
10,4,14,2,2953,2,3,2,58,2
10,4,14,2,2953,2,4,2,58,2
10,4,14,2,2953,1,1,2,60,2
10,4,14,2,2953,1,2,2,60,2
10,4,14,2,2961,9,,2,62,2
10,4,14,2,2961,8,,2,63,2
10,4,14,2,2961,8,,2,63,2
10,4,14,2,2961,8,,2,63,2
10,4,14,2,2961,7,,2,66,2
10,4,14,2,2961,7,,2,66,2
10,4,14,2,2961,7,,2,66,2
10,4,14,2,2961,7,,2,66,2
10,4,14,2,2961,7,,2,66,2
10,4,14,2,2961,6,,2,71,2
10,4,14,2,2961,6,,2,71,2
10,4,14,2,2961,6,,2,71,2
10,4,14,2,2961,6,,2,71,2
10,4,14,2,2961,5,,2,75,2
10,4,14,2,2961,5,,2,75,2
10,4,14,2,2961,5,,2,75,2
10,4,14,2,2961,5,,2,75,2
10,4,14,2,2961,4,,3,79,3
10,4,14,2,2961,4,,3,79,3
10,4,14,2,2961,4,,3,79,3
10,4,14,2,2961,4,,3,79,3
10,4,14,2,2961,3,,3,83,3
10,4,14,2,2961,3,,3,83,3
10,4,14,2,2961,3,,3,83,3
10,4,14,2,2961,2,,3,86,3
10,4,14,2,2961,2,,3,86,3
10,4,14,2,2961,2,,3,86,3
10,4,14,2,2961,2,,3,86,3
10,4,14,2,2961,1,,3,90,3
10,4,14,2,2961,1,,3,90,3
10,4,14,2,2961,1,,3,90,3
10,4,14,2,2963,1,2,3,93,3
10,4,14,4,2982,6,,3,94,3
10,4,14,4,2982,6,,3,94,3
10,4,14,4,2982,5,,3,96,3
10,4,14,4,2982,5,,3,96,3
10,4,14,4,2982,4,,3,98,3
10,4,14,4,2982,4,,3,98,3
10,4,14,4,2982,3,,3,100,3
10,4,14,4,2982,3,,3,100,3
10,4,14,4,2982,2,,3,102,3
10,4,14,4,2982,2,,3,102,3
10,4,14,4,2982,1,,3,104,3
10,4,14,4,2982,1,,3,104,3
10,4,15,1,3104,10,,1,1,4
10,4,15,1,3104,9,35,1,2,4
10,4,15,1,3104,9,36,1,2,4
10,4,15,1,3104,9,37,1,2,4
10,4,15,1,3104,9,38,1,2,4
10,4,15,1,3104,8,31,1,6,4
10,4,15,1,3104,8,32,1,6,4
10,4,15,1,3104,8,33,1,6,4
10,4,15,1,3104,8,34,1,6,4
10,4,15,1,3104,7,27,1,10,4
10,4,15,1,3104,7,28,1,10,4
10,4,15,1,3104,7,29,1,10,4
10,4,15,1,3104,7,30,1,10,4
10,4,15,1,3104,6,23,1,14,4
10,4,15,1,3104,6,24,1,14,4
10,4,15,1,3104,6,25,1,14,4
10,4,15,1,3104,6,26,1,14,4
10,4,15,1,3104,5,19,1,18,4
10,4,15,1,3104,5,20,1,18,4
10,4,15,1,3104,5,21,1,18,4
10,4,15,1,3104,5,22,1,18,4
10,4,15,1,3104,4,15,1,22,4
10,4,15,1,3104,4,16,1,22,4
10,4,15,1,3104,4,17,1,22,4
10,4,15,1,3104,4,18,1,22,4
10,4,15,1,3104,3,11,1,26,4
10,4,15,1,3104,3,12,1,26,4
10,4,15,1,3104,3,13,1,26,4
10,4,15,1,3104,3,14,1,26,4
10,4,15,1,3104,2,7,1,30,4
10,4,15,1,3104,2,7,1,30,4
10,4,15,1,3104,2,8,1,30,4
10,4,15,1,3104,2,9,1,30,4
10,4,15,1,3104,2,10,1,30,4
10,4,15,1,3104,1,3,1,35,4
10,4,15,1,3104,1,4,1,35,4
10,4,15,1,3104,1,5,1,35,4
10,4,15,1,3104,1,6,1,35,4
10,4,15,3,2969,1,,1,39,4
10,4,15,3,2969,1,,1,39,4
10,4,15,3,2969,0,,1,41,4
10,4,15,3,2969,0,,1,41,4
10,4,15,3,2975,1,,2,43,5
10,4,15,3,2975,0,,2,44,5
10,4,15,3,2985,8,,2,45,5
10,4,15,3,2985,8,,2,45,5
10,4,15,3,2985,7,,2,47,5
10,4,15,3,2985,7,,2,47,5
10,4,15,3,2985,6,,2,49,5
10,4,15,3,2985,6,,2,49,5
10,4,15,3,2985,5,,2,51,5
10,4,15,3,2985,5,,2,51,5
10,4,15,3,2985,4,,2,53,5
10,4,15,3,2985,4,,2,53,5
10,4,15,3,2985,3,,2,55,5
10,4,15,3,2985,3,,2,55,5
10,4,15,3,2985,2,,2,57,5
10,4,15,3,2985,2,,2,57,5
10,4,15,3,2985,1,,2,59,5
10,4,15,3,2985,1,,2,59,5
10,4,15,3,2985,0,,2,61,5
10,4,15,5,2984,0,2,2,62,5
10,4,15,5,2984,0,3,2,62,5
10,4,15,5,2960,8,,2,64,5
10,4,15,5,2960,8,,2,64,5
10,4,15,5,2960,7,,2,66,5
10,4,15,5,2960,7,,2,66,5
10,4,15,5,2960,6,,2,68,5
10,4,15,5,2960,6,,2,68,5
10,4,15,5,2960,5,,2,70,5
10,4,15,5,2960,5,,2,70,5
10,4,15,5,2960,4,,2,72,5
10,4,15,5,2960,4,,2,72,5
10,4,15,5,2960,3,,2,74,5
10,4,15,5,2960,3,,2,74,5
10,4,15,5,2960,2,,2,76,5
10,4,15,5,2960,2,,2,76,5
10,4,15,5,2960,1,,2,78,5
10,4,15,5,2960,1,,2,78,5
10,4,15,5,2902,8,,2,80,5
10,4,15,5,2902,8,,2,80,5
10,4,15,5,2902,7,,2,82,5
10,4,15,5,2902,7,,2,82,5
10,4,15,5,2902,6,,2,84,5
10,4,15,5,2902,6,,2,84,5
10,4,15,5,2902,6,,2,84,5
10,4,15,5,2902,5,,3,87,6
10,4,15,5,2902,5,,3,87,6
10,4,15,5,2902,5,,3,87,6
10,4,15,5,2902,4,,3,90,6
10,4,15,5,2902,4,,3,90,6
10,4,15,5,2902,4,,3,90,6
10,4,15,5,2902,3,,3,93,6
10,4,15,5,2902,3,,3,93,6
10,4,15,5,2902,3,,3,93,6
10,4,15,5,2902,2,,3,96,6
10,4,15,5,2902,2,,3,96,6
10,4,15,5,2902,2,,3,96,6
